Gene,Mean,Dispersion,Dispersion_norm
UBE2C,0.028121928681493668,2.900870794014628,2.3351145
CTD-3214H19.4,0.026733096583392138,2.900799640023065,2.3347042
LTB,2.331938572033303,1.608575273292094,2.325552
RP13-270P17.1,0.023791221436582417,2.898948354315207,2.3240259
HIST1H2BK,0.6610726314941254,2.5616158088379017,2.3229375
AK4,0.022193310401906755,2.8976846185484826,2.3167367
DPY19L2,0.019137965871751306,2.896774618127582,2.311488
NDN,0.018755162901593264,2.89582072041078,2.3059857
ANKRD9,0.06416939903397113,2.895194924719458,2.3023763
CCDC62,0.014891157934762176,2.89260176477986,2.2874188
RALGPS2,0.35377617445051346,2.6289222498039346,2.2817016
CD8A,0.9097097740319887,2.4938483596231875,2.2776167
EGLN2,0.9730376876673671,2.457686785674974,2.2719092
CTD-2227I18.1,0.023356136330072864,2.88913293958712,2.2674108
ACVR2B,0.016607089432885434,2.888711368064969,2.2649791
CACNA1C-AS1,0.02297365561406727,2.887567221148683,2.2583797
RPH3A,0.04324191454460257,2.886393959434146,2.2516124
AC004069.2,0.025740159290224784,2.8856783054572435,2.2474844
CD151,0.4111799942707644,2.6265875058699715,2.2451062
TRIM58,0.0348483472549998,2.8846462604689855,2.2415316
PROK2,0.05037781246491906,2.884308377462607,2.2395828
UGGT1,0.14991114651680357,2.690592221987276,2.2377884
PACSIN2,0.42091686670345163,2.587445293778951,2.2376683
QRSL1,0.6106318563264004,2.5573802286808727,2.2360504
ZNF718,0.10266621663423912,2.883542467367798,2.2351649
LUC7L3,1.1260027425568337,2.422548379443943,2.2328074
SIAE,0.08074974273874654,2.8826124217857623,2.2298005
STRBP,0.3486437931918797,2.6253608415260876,2.2258792
SMCHD1,0.8798380571073422,2.4915198443137636,2.2213573
PM20D2,0.15370903684143558,2.689093540420133,2.220075
FAM179B,0.16826311662625174,2.6883506149498255,2.2112937
TBC1D15,0.33973425587714573,2.6244049735384474,2.210897
CD40,0.5554003840924026,2.5560394729139313,2.2085464
MAPRE2,0.6509924097625835,2.555717708063411,2.201946
TNS1,0.026343540045385548,2.876990708853688,2.1973746
ARHGAP33,0.04620067144553999,2.876671449528425,2.195533
ST3GAL3,0.12775283694214637,2.876242282462784,2.1930575
MARC2,0.041736330611641434,2.8761432879337967,2.1924865
TTC30A,0.029789141776962957,2.8761270084415282,2.1923926
ABCG2,0.02051930391822879,2.8744920383370283,2.1829622
CAPN1,0.8921645463811987,2.489862501447855,2.181314
MTMR8,0.03189198343293575,2.873953235410456,2.1798544
LPIN2,0.4584001375420939,2.5840212590363065,2.1736565
FCER1G,1.6782970590342547,2.2327641983575366,2.1732755
DAGLB,0.1777461643555737,2.6849590246717896,2.1712067
BACE2,0.1595778405351895,2.684927920396391,2.170839
KCNJ14,0.023049134295883393,2.8720893080623657,2.1691034
KCNG1,0.13124839083465753,2.871868571553169,2.16783
GPR18,0.4281430233213902,2.5836275736460004,2.1662967
SPAG9,0.19019062162119393,2.684257764349469,2.162918
ARHGAP24,0.34945748694263684,2.6210534996616017,2.1583652
KIAA0040,0.5694875614833452,2.553552278237998,2.157525
SH2D3A,0.31893010800059046,2.6209600052800996,2.1568997
HSDL1,0.15504187465540809,2.6836066961022023,2.155223
FOXP1,1.0977168969944224,2.4192676140976896,2.1524203
TMPRSS11E,0.019568837564992184,2.868785706454368,2.150048
KCNH3,0.01818797692640952,2.8682892373069504,2.1471846
REL,0.8341174516177287,2.48817827189324,2.140621
RRAS2,0.3883074876384836,2.6198269738084297,2.1391404
LIX1L,0.48173947202426337,2.5821720373145123,2.1390858
ZNF22,0.7280230278545349,2.5152528953567375,2.1383502
CTD-2368P22.1,0.04168406289404857,2.8667137556664506,2.138097
FAH,0.1522888793333882,2.6821361866568143,2.1378422
SEPT6,1.2441206271630258,2.3773064350543716,2.1372907
TMEM140,0.31448125314534525,2.6196645584296383,2.1365948
IRF8,0.8477923025996464,2.4876944105262164,2.1289303
WHSC1L1,1.0288893201706713,2.4516267120087933,2.1242788
RP11-294J22.6,0.026877861256775257,2.8642660880894013,2.123979
MTMR2,0.15570805029597415,2.680873989555097,2.1229236
ZNF682,0.10568021332705821,2.8633776995580345,2.1188548
G0S2,0.5988616591454858,2.5515813084745496,2.1170933
ABHD15,0.1477758261179975,2.680046043466704,2.1131377
EYA3,0.13042037848576934,2.862331246349284,2.112819
SEL1L3,0.36891185265186166,2.618128601753419,2.11252
HLA-DPA1,1.9852782939835218,2.0606746187361984,2.1094377
AC137932.6,0.023663867831672705,2.8615950192760318,2.1085722
LGALS1,1.926113789934103,2.06057836007057,2.107972
LEPROT,0.6108285180570378,2.551113146732791,2.1074896
CDKN2AIPNL,0.5830316396790745,2.5509988437063287,2.1051447
GABPB1,0.2971231280834681,2.6175860705713467,2.104016
ABTB1,0.7667394383132462,2.513736839073227,2.103286
PCP2,0.05690642728049004,2.85983820642533,2.098439
RP11-1094M14.11,0.553297365753288,2.5506437265115,2.09786
PRKCA,0.4316381548290139,2.579713475993831,2.0931234
INTS5,0.2988027850498214,2.6167018609690293,2.0901568
ZKSCAN3,0.07341277762695925,2.858169595189817,2.0888145
FOLR3,0.532569687924961,2.5792804401040663,2.085028
NENF,1.0191348806766556,2.4499611233228547,2.083703
KIFAP3,0.1826261670725956,2.6773959866051946,2.0818152
LIPC,0.022134213882297298,2.8559242400789357,2.0758634
IL11RA,0.15146501850503147,2.676813283780153,2.074928
RIC3,0.7991929273979003,2.5124089376393854,2.0725734
ETFDH,0.20193588223073716,2.6765545163026476,2.0718694
IPO9-AS1,0.030533163930175987,2.854531383754657,2.0678294
RP5-1098D14.1,0.024846149016325918,2.8543201427483256,2.0666108
ATP8B3,0.03484978480892981,2.853989005714883,2.0647008
FBXL14,0.040323107192286524,2.8539478969152725,2.0644639
LTB4R,0.38917354153163436,2.614862343529905,2.061324
MYO1E,0.039667798365874175,2.8528858112777153,2.0583377
SNX2,1.2537858791406664,2.3742043677338893,2.0573542
RSU1,0.8622879911403607,2.4846330455188252,2.0549643
PRCC,0.5175482649676933,2.577632506137736,2.0542202
RP11-145M9.4,0.042276265253463646,2.8516778924393407,2.0513704
CAND1,0.6097406455150374,2.5481362986311002,2.0464237
HLA-DRB5,1.661818651333662,2.2264444244121733,2.0463822
EFHC1,0.20341037757205674,2.673928719642791,2.0408337
HIST2H2BF,0.018129365688112853,2.848528003693976,2.033202
TRAPPC6B,0.3195629519072394,2.612923472031747,2.0309336
FBXO10,0.02242792713406526,2.8481053395739386,2.030764
CD22,0.4683128078866748,2.576198361105851,2.027409
RP11-66B24.2,0.024203927750360357,2.8474393657215935,2.0269227
RYBP,0.23372579715247882,2.6727291472993095,2.0266554
S100P,0.0526985659193524,2.8468694729155044,2.0236356
APP,0.39910957228710947,2.6123849439961657,2.0224926
KIAA0020,0.4172612692755064,2.5757604725218903,2.019223
MEST,0.05841706788804293,2.84591261862754,2.0181165
KIAA0100,0.2504186729197712,2.6716350742737753,2.0137239
GUCY1B3,0.05150157879953674,2.8445792149943907,2.0104253
RPLP0,2.616888724818284,0.6124954472805768,2.0068333
AK1,0.09783970576540098,2.843888091456586,2.006439
RP11-390B4.5,0.034180936736350316,2.843755752012672,2.0056756
TMCO6,0.22777047876857623,2.6709190424189333,2.0052607
OMG,0.014283004858365379,2.8435065992675224,2.0042386
POLA1,0.026061206483635767,2.8433418793930123,2.0032885
RPS11,2.6072270906298463,0.6119235814755897,2.0014434
RP11-798G7.6,0.04143182490248729,2.841720624018741,1.993937
ZNF331,0.9732276353796968,2.4462673941133133,1.9937193
GPS2,0.6397049727579041,2.545064613569666,1.9834121
RP11-559M23.1,0.014585235517510736,2.8396667644384124,1.9820904
VSIG10L,0.02580081432143376,2.839023225803852,1.9783785
ATM,1.0130425680711757,2.4455652853356793,1.9766152
RPA4,0.024187808735154,2.838250093967859,1.973919
ZNF629,0.03361301548653914,2.8382414127366014,1.973869
MCF2L,0.05038174567894221,2.8377052400284963,1.9707763
GPM6B,0.09953308482008502,2.8372451007889166,1.9681222
CREBZF,0.29255194553835434,2.6088692452191307,1.9673871
RP11-950C14.3,0.03850443220208763,2.8371087271215476,1.9673357
RNASE6,0.795101965995757,2.5077685921543837,1.9652486
PDK1,0.2613110029256991,2.6672842946974655,1.9622997
NKG7,1.551852169757185,2.28171746660482,1.960816
CCDC122,0.04050748791741646,2.835829215445504,1.9599555
LINC00526,0.1556236679118225,2.6670770275721583,1.95985
TOLLIP,0.5909743237496536,2.5438618214202604,1.9587386
ANKRD13A,0.5649924332933463,2.5437557537922393,1.9565628
CYB5R1,0.4623583445848476,2.5724073703414327,1.9565374
RP11-408A13.4,0.027129802095191394,2.834944295104507,1.9548513
C5orf24,0.35995978229433334,2.6078247178419782,1.9510149
FCGBP,0.027734072563807933,2.8340361636183613,1.9496132
ZBTB41,0.06052044485571362,2.83364276933568,1.9473441
ZFP14,0.2632690701878627,2.6655984553411844,1.9423739
MARCH1,0.6550220726618885,2.5429403775692276,1.9398364
U2SURP,0.7051346186788597,2.506339352429706,1.9321923
FAM65C,0.02320781508113404,2.8309523320703636,1.9318256
PLA2G4C,0.030117843000288358,2.830840289915211,1.9311794
RP11-111M22.2,0.05091449029081026,2.829907106790003,1.9257967
PALLD,0.05181800898384439,2.8298580198099317,1.9255136
RAB5B,0.44662657284058105,2.5707444456847353,1.9254493
ZNF384,0.31219659333006294,2.6060124251192973,1.9226087
RP5-887A10.1,0.16044925640701446,2.663827631085382,1.9214436
UNC5CL,0.03195556887389983,2.8285433820049177,1.9179308
CKMT2-AS1,0.19186534605911834,2.663390581591196,1.9162779
FBXL22,0.017519604795628384,2.82815275151974,1.9156777
TRAPPC12-AS1,0.06139910244392091,2.828016080579295,1.9148893
C7orf60,0.18251951828123059,2.6629896626946263,1.9115392
TBCK,0.1613052245994928,2.6627136116184476,1.9082764
NEMF,0.8881174371475086,2.478531029541286,1.9075327
SNHG8,1.384645830262535,2.3135341611783016,1.9045718
CD68,1.2547057809581754,2.368147185239944,1.9012679
RP5-894A10.2,0.05788998442749882,2.8254584372166036,1.900137
ARL11,0.253428972224619,2.6619638971174826,1.8994151
WBP5,0.0692552398666401,2.8251068461744686,1.898109
HLA-B,2.602434655135032,0.6003251958883234,1.8921303
SLC4A8,0.026287836904854915,2.8240063019751194,1.8917611
SNTA1,0.036541611070844804,2.823859738759764,1.8909156
RPL24,2.6112474707712634,0.6001730458229803,1.8906963
TMEM154,0.6174448690869762,2.540486946359345,1.8895075
PLEKHH2,0.020277603515943845,2.8230849297544895,1.8864466
RP1-20N2.6,0.025497733903652592,2.8226124337790615,1.8837212
FMO4,0.05656004336009765,2.8225379825001613,1.8832917
CCL3,0.9824659987051496,2.4416452853019215,1.8811194
GUCA1B,0.017648745954594376,2.822134021813349,1.8809618
RP1-315G1.3,0.039154537530445815,2.821904557042525,1.8796382
FBXO21,0.3931690359779349,2.6032484808364997,1.8792862
DIRAS1,0.03370905145509459,2.8216504683281793,1.8781726
RQCD1,0.28545118538413394,2.603145804104278,1.8776767
CPNE3,0.42503591000284696,2.5681802883369294,1.8775129
TUBA1C,0.4971309169261738,2.5681083413471373,1.8761679
ACADSB,0.24646023562336664,2.659975639894525,1.8759149
CTBP1,0.49797730608855434,2.5680833722139935,1.8757011
SP3,0.4564170395705554,2.5679972888166005,1.8740917
RP11-111M22.3,0.17178757191010607,2.659473352353824,1.8699781
GALT,0.6002054349892358,2.539471924499818,1.8686857
ICOSLG,0.1571503007067347,2.658776562019777,1.8617424
C9orf3,0.09255330457456758,2.8184325094187126,1.8596114
TLR3,0.013730490723340752,2.8183598981979525,1.8591926
SERAC1,0.046414411793471465,2.817677947352647,1.8552592
CD14,0.9873140523074225,2.4404824192154733,1.8527906
TLE1,0.23454230623759517,2.657802974488272,1.850235
INPP5A,0.02893645238019465,2.8164371413584424,1.8481022
CD74,2.4894924961491207,1.1945309098338912,1.8479447
HLA-DMB,1.1475855572531743,2.4068291898432825,1.8476475
CDK19,0.20852568960423404,2.657519353291898,1.8468827
RP11-502I4.3,0.02654766981275987,2.815980756820154,1.8454697
SSFA2,0.15515274189696177,2.657235102139208,1.843523
GFI1B,0.04990567195964656,2.8156021914533174,1.8432862
U73166.2,0.019263814474514314,2.8154623803764878,1.8424798
MYO1C,0.1463228234086736,2.657050413838288,1.8413401
AC079767.4,0.20628772911629117,2.65702209292465,1.8410053
MTA1,0.415668553013198,2.566162181837788,1.8397849
ZNF791,0.5245293025562923,2.5661025835783198,1.8386706
EPB41L4A-AS1,1.1313552355003795,2.4064371427189104,1.8380413
AP001055.6,0.15829269318432487,2.656727431547611,1.8375226
KIAA1211L,0.01668651963229527,2.8145787494467647,1.837383
AIF1,1.7197895166439752,2.216003682960101,1.8367447
CACUL1,0.3840170728241956,2.6004143616087925,1.8348637
MPST,0.5222376853329865,2.565815349651321,1.8333008
F5,0.09300618271716755,2.8137796485029356,1.8327738
NLK,0.0986949039952672,2.813741288381718,1.8325526
C16orf54,0.49779301494936556,2.565695665256929,1.8310634
CHD9,0.5550537871199578,2.5376327749827077,1.8309581
TP53INP1,0.09634694825279273,2.813214593140194,1.8295146
AC004257.3,0.036102394219416856,2.8130465207941597,1.8285451
TMEM116,0.28412101958704283,2.6000073208182037,1.8284836
ERAP2,0.36001105543027795,2.5999743392522077,1.8279667
IL8,0.6497619156258456,2.53732949508944,1.8247367
SETD5-AS1,0.7112912678086338,2.5015306365514465,1.8209733
CYB561A3,0.7592959510283268,2.501441302849277,1.8189071
AC021860.1,0.053600679904010594,2.810550101973656,1.8141458
HOXA5,0.019817118499889878,2.8098079655892145,1.8098652
FZD3,0.05582377848645961,2.8097469816127276,1.8095134
TSPAN33,0.08208409784514874,2.8088506262831148,1.8043432
SWAP70,0.4912348945413096,2.5642233243050025,1.8035383
FANCC,0.016086215344479324,2.8083618236415395,1.8015238
GPR55,0.02339565668385769,2.80735632931945,1.7957242
ASCC3,0.33533576173956087,2.5978455604542297,1.7945998
MAST3,0.3411232508640841,2.5977561105995988,1.7931978
RPL37,2.6172537550418236,0.5897756959471541,1.7927027
KIAA0907,0.45031912994109596,2.5636075315563933,1.7920262
BEST1,0.9639059717870346,2.4378813153323526,1.7894247
UBR7,0.18940580064811272,2.6525920625244774,1.7886444
LGALSL,0.02686992316348859,2.806017096138888,1.7879995
TEX2,0.03253592652132482,2.80600572132497,1.7879338
ARHGEF4,0.020128064213639704,2.8059676010708383,1.787714
ORAI2,0.6437566603291182,2.535437934455335,1.785934
TPD52,0.6805792892414764,2.5352211577236483,1.7814871
INTS1,0.15871110787810414,2.6518832276867643,1.7802664
AP4B1-AS1,0.03647494996254836,2.8046464614901643,1.7800937
SNHG7,1.449203537974582,2.308433103649723,1.7777854
RNF115,0.6975644801452721,2.4996390550096366,1.7772236
TASP1,0.2840048749887734,2.596725972398763,1.7770512
RP11-220I1.1,0.5718776949619656,2.534976379320709,1.7764658
CTD-2012K14.6,0.03178380672634611,2.803877265495908,1.7756569
CRTC1,0.1551425005521536,2.6510391609221604,1.7702899
ELOVL3,0.026908604233041526,2.802824975883711,1.7695874
BRAT1,0.29730633132183676,2.5961210296987702,1.7675692
RP1-313I6.12,0.5909127155929321,2.53434599595876,1.7635343
LINC00959,0.015422103215815754,2.801698302925583,1.7630887
JAK3,0.3610768628043361,2.5957162787549595,1.7612251
CCDC88B,0.3752648079989119,2.595701033856998,1.7609861
SPIN2B,0.25931628778968224,2.650242137161999,1.7608695
VAV3,0.1606963550946193,2.650189947689902,1.7602526
NRM,0.2575099937201673,2.64997287616224,1.7576869
PRICKLE1,0.03372584749966643,2.8007021535273857,1.7573429
REG4,0.08053507704931652,2.7986400784401217,1.745449
RP11-727F15.9,0.3308405970037636,2.594645790922658,1.744446
CASP2,0.1509806427979802,2.648847273807071,1.7443829
TCL1B,0.04784595543117956,2.798355629573005,1.7438083
AP003419.16,0.04643935230680027,2.798205373342891,1.7429415
ANK1,0.05978397036153833,2.798055476437699,1.742077
CCDC121,0.030492080549962622,2.797692800131206,1.739985
IGF2R,0.2569469287202941,2.648467027646618,1.7398884
GNE,0.045133740140606816,2.797238218741654,1.737363
RP11-10K16.1,0.018694403298326442,2.797151132001233,1.7368608
ZRANB2,0.7341311777027952,2.4978623521815546,1.736131
ERGIC1,0.5590576146504057,2.5328374091776733,1.7325877
IFI27L2,1.0750297102083188,2.4355385696705043,1.7323526
AL928742.12,0.015818237792221898,2.796295634464275,1.7319262
HINT1,2.1894816409889843,1.7097498839249126,1.7309831
PRDX5,1.6458286734127636,2.210735369288619,1.7309633
NSUN4,0.16552849581343335,2.6476604998915927,1.7303557
C5orf42,0.04028655830330185,2.7959651974320447,1.7300203
DRAXIN,0.03850004604046914,2.795936081072271,1.7298523
RP11-398C13.6,0.04916158990731576,2.795935125943097,1.7298468
SUSD1,0.15487465432111636,2.647542254622499,1.7289581
YBX3,0.8093752554409531,2.4973419474290948,1.7240946
GART,0.3576943498919929,2.5933086984037135,1.7234882
CLIP2,0.025373792305315272,2.794478627679415,1.7214457
SNX22,0.31865878891711263,2.593163996078655,1.7212201
VIM-AS1,0.6896656749357498,2.497122869009605,1.7190276
RP11-805J14.5,0.01665785553799143,2.793867724743859,1.7179221
CREBRF,0.43905637333710923,2.5596109543323373,1.717311
RP11-195F19.9,0.02371982058757024,2.793393300522168,1.7151855
MBD4,0.7332597655317544,2.496884213102169,1.7135079
FAM122B,0.3931283754827347,2.5925688248654097,1.7118913
TCTN2,0.03817241784406719,2.7924380546614245,1.7096757
PQLC1,0.27929586869750284,2.592315938976343,1.7079275
NEUROD2,0.02060058178419784,2.792047503827594,1.707423
RPS20,2.617070613389785,0.5806793043971189,1.7069705
MEF2C,0.6221607562465366,2.5315634061758385,1.7064533
GSN,0.43159839606719713,2.558934616566585,1.704667
B4GALT1,0.3688640164327971,2.592101014178138,1.7045587
TRAF5,0.4543892426031832,2.558858548983787,1.7032449
RAB12,0.016632379208782997,2.7912301271212154,1.7027084
P2RX1,0.2295362944309019,2.6451969084305493,1.7012372
STMN1,0.6231694511754953,2.5312030678069517,1.6990614
SET,0.965561554177477,2.4341423715075314,1.6983396
LINC00494,0.031213052303936183,2.7902802783046536,1.6972297
LINC00211,0.035633334063688696,2.7902546729547124,1.697082
RPL37A,2.6189419600019668,0.5796154013140393,1.6969433
MZB1,0.28880824125523724,2.591528303822099,1.695582
RHOH,1.4052240384860393,2.305091846647837,1.6947387
NPC2,1.7902023202898965,2.127563723295943,1.6927296
PTPRCAP,2.232433855577366,1.7066815857742894,1.6918924
HIST2H2AB,0.03257187376371432,2.7892859083195427,1.6914942
GNL3L,0.21947800677154206,2.6442500075992985,1.6900452
NSMAF,0.31069856449347627,2.591139336948047,1.6894852
CTD-2012K14.7,0.028722141083159014,2.7889048859908856,1.6892965
CWF19L2,0.44817395297668833,2.558036720658093,1.687881
RAB11A,0.8814881348609549,2.4694323695038087,1.6876987
TSC22D2,0.2224001868096999,2.6439018613505807,1.6859304
UXT,1.7869298954484176,2.1271487569477836,1.6857927
CTSA,1.0006072868946034,2.433616523917404,1.6855292
CTD-3154N5.1,0.017050570523285197,2.7879327621176437,1.6836892
SIAH2,0.8818818510218732,2.469204199966233,1.6821859
KIAA0513,0.18658403441163257,2.64352505921267,1.6814767
UBQLN1,0.5918708966304462,2.5303236781102205,1.6810219
NUCB2,0.8802227757344347,2.469131831604185,1.6804374
IL1B,0.6512405033989637,2.5300799099180065,1.6760213
CBX6,0.2937252485104604,2.5902349691546274,1.67531
GDF11,0.045744013967483815,2.7863419447341005,1.6745135
TJP2,0.06406245558569103,2.786079237307158,1.6729982
RP11-486G15.2,0.03372446512701236,2.785655992010113,1.6705569
XAF1,1.241999356676465,2.359154280616265,1.6695315
INTS8,0.28703522008852167,2.589857643648796,1.6693958
CECR5-AS1,0.015032283451667234,2.7850109159452328,1.666836
DNMT3A,0.23034362771431433,2.64211716522803,1.664836
UTP23,0.26682530029230556,2.6421111161258057,1.6647646
C6orf99,0.026240880597501345,2.7843776155207856,1.6631832
WNT5B,0.0199733681628978,2.78406234427464,1.6613647
WDR82,0.6571861129678714,2.529296552020172,1.6599518
PRRT3,0.14700619982214072,2.6416722695446957,1.6595776
MBD1,0.4025580824564819,2.589173401131366,1.6586708
RASGEF1B,0.2833154330368629,2.589010100385665,1.6561112
SPPL3,0.2760288205661971,2.641375485475825,1.6560698
AC002117.1,0.1850133128741695,2.6412623090322485,1.6547321
CDKAL1,0.2112577260166012,2.6411029478035046,1.6528485
TOLLIP-AS1,0.1569740677611963,2.6410202414738935,1.651871
AC093642.3,0.01801823851153484,2.7823407860663116,1.6514348
WBP2NL,0.04036525286233892,2.7822447155730607,1.6508807
FAM206A,0.10499509617926663,2.7821869191377404,1.6505473
STAP1,0.17769899189054558,2.640901858048303,1.6504717
SLC39A14,0.0592114114809564,2.781750146305793,1.648028
ZNF92,0.44345228727278296,2.5558554919928644,1.6471034
TMEM251,0.4324592075632028,2.5557071052306806,1.6443293
AP1B1,0.43002498416342905,2.555698999528385,1.6441778
DNAJB6,1.1416843788814233,2.3985042655505056,1.6436658
MFSD6,0.1592060487485248,2.6402582260270164,1.6428643
PRR4,0.4385701080883807,2.555599920992573,1.6423255
CTC-273B12.10,0.03070002354101168,2.7807433492648634,1.6422207
ALPK1,0.07694923292987012,2.7802777346877576,1.6395352
CXCR5,0.20104179791750712,2.639832790280568,1.6378359
KDM4A-AS1,0.025646759438414907,2.779727794190569,1.636363
RP11-661A12.14,0.016724409714340766,2.7796109975664143,1.6356894
TSPAN15,0.10973454641596042,2.779346006507244,1.6341609
SCAI,0.20071651424350206,2.6395036270086814,1.6339453
LBH,1.1115377726471152,2.398071871086266,1.633071
STK11,0.19843913951577333,2.639301625504143,1.6315577
SLC2A11,0.24423145411771993,2.639084003515984,1.6289855
TFAP2E,0.027500845834829167,2.7783580711869735,1.6284626
FBLN7,0.16421768846158288,2.6388851563695988,1.6266353
RIN2,0.028257114626710583,2.77722624830117,1.6219342
TMEM80,0.47106209816915917,2.5544222290427983,1.6203089
RP11-553K8.2,0.027914923122659318,2.776763253678706,1.6192636
RCCD1,0.17835705986381617,2.6379171830158135,1.6151943
PPM1K,0.912265565830534,2.466418942851345,1.6148909
PSMD5-AS1,0.8588018648684133,2.4663448311197964,1.6131003
CERS4,0.21880658271830655,2.637469313018536,1.6099007
IRF2BPL,0.29334384671840713,2.5859239555027176,1.6077384
RP11-677M14.2,0.0333571466188603,2.7745151794748226,1.6062968
RNASE3,0.019068033974472987,2.7741168885067147,1.6039995
AC145110.1,0.016496281723330244,2.7739439280895546,1.6030018
FAM91A1,0.18430295129415647,2.6368567238210576,1.6026602
DLEU7,0.0579689754735702,2.7738771150110657,1.6026164
HIST1H1C,0.5978615989781746,2.5264831285836697,1.6022383
CDK11B,0.24626820607213246,2.636658941007997,1.6003225
RP11-219B17.1,0.035859345607045144,2.77339965678768,1.5998625
AL592183.1,0.8947697796782847,2.4656998789662206,1.5975175
CYBA,2.4825598029282485,1.161277977445462,1.5954162
RAP2C-AS1,0.030505432259474767,2.7720862446693455,1.5922867
MT-ATP6,2.3509672362766185,1.520901585438503,1.5909963
KANSL2,0.344193362926376,2.5846767870355354,1.5881901
ATP10A,0.0738434153503737,2.7712882685375027,1.587684
RDH11,0.6411273747138851,2.525744008392051,1.5870763
KTN1,0.9335983758174815,2.465246169513767,1.5865554
KIFC3,0.04760709683491222,2.7710595741451645,1.5863649
EMD,0.742311959639749,2.4912872637143755,1.5840582
PTCH1,0.06627540737089203,2.7705293246351888,1.5833064
H3F3B,2.6256443071605267,0.567531666726418,1.5830557
MCUR1,0.4641374696740682,2.5521521105531235,1.5778694
TOP1MT,0.30084177543200397,2.583975847054585,1.5772034
TAB2,0.307252717077925,2.583917747114063,1.5762928
LINC01013,0.05386767327588905,2.769270357525552,1.5760447
SPIRE2,0.049914999415825535,2.7692287887192992,1.575805
hsa-mir-1199,0.025329344078160825,2.7692123051620694,1.5757098
ZNF343,0.05355473863598214,2.769116962889168,1.5751599
RP11-755F10.1,0.023286849350432494,2.7686484809506244,1.5724577
HLA-DPB1,2.0295597733034927,2.0253587046020187,1.5716426
LATS1,0.28065681978290846,2.5835492197939476,1.5705163
ALKBH8,0.09127379915592936,2.76830101988167,1.5704535
NOL9,0.16717480156335762,2.6340284518455044,1.5692313
AP4B1,0.1794917522492523,2.6339746662609054,1.5685955
SYMPK,0.37063142510923336,2.5834137717958505,1.5683933
ZNF529,0.13643966720643655,2.767846491995809,1.5678319
WBP2,1.0250242342451648,2.42869197538867,1.5655615
SEC61A2,0.047727574757424125,2.7672591365732853,1.564444
GNL1,0.4883857813666079,2.5513932115999465,1.563682
GPR126,0.0187109568698555,2.7671219817608232,1.5636529
GON4L,0.5976900777178924,2.5245022984267833,1.5616043
SLC22A18AS,0.05018034038941131,2.766381281810136,1.5593805
DTX3L,0.36588299295211,2.582804091917918,1.558837
ZC3HAV1,0.8618417788024653,2.464090155049181,1.5586247
RPS24,2.6220731364021015,0.5648887948293388,1.558147
CWC25,0.5910264471836495,2.524325810591672,1.5579839
CMTM2,0.06723584782563817,2.7660719727582905,1.5575964
RP11-336K24.12,0.017676929516566596,2.7659097955213614,1.556661
HIP1R,0.12032834750134805,2.765460712624728,1.5540707
TIPARP,0.28890930776476126,2.5824441778672163,1.5531957
FBXW9,0.06696955107889424,2.7649796442278642,1.5512959
ETNK1,0.49252580242471444,2.550697453691259,1.5506749
CTSW,1.5464287925451248,2.2621289644960947,1.5482534
ZNF514,0.15521195922836678,2.6322412809949824,1.5481077
PRKCQ-AS1,1.117220138375901,2.394547493082462,1.5467148
RP11-466F5.8,0.017373774162987094,2.764027297242293,1.5458028
ERICH1,0.8449234107795616,2.4635588335553456,1.5457875
FOSB,1.937644242307142,2.023490693308376,1.5431963
PARP11,0.3575421289658608,2.5817989153221745,1.5430818
MRPS24,0.10469597156846636,2.763308184629694,1.541655
MPP1,0.5302146898991147,2.5501660004635767,1.5407395
TCP11L2,0.23952589647360933,2.631510720093365,1.5394729
PBX2,0.28605534919620784,2.5815570504195184,1.5392908
LTA4H,1.0722169088978775,2.427535064764639,1.5373778
RP11-159G9.5,0.031498321443380654,2.7624523734683266,1.5367186
MACROD2,0.09947636356377539,2.7621166176968774,1.534782
MRI1,0.2186213055739397,2.6310412935893326,1.5339245
KRCC1,0.7306448269673276,2.489078499113061,1.5329725
PRPS2,0.43415012891537225,2.5497223053122995,1.5324447
ILF3,0.7251866208159518,2.4890271970427595,1.531786
PHTF1,0.2875270108995381,2.58093286682424,1.5295072
C3orf18,0.050539712862353973,2.7609878549528015,1.5282713
PAICS,0.2880817667452977,2.5808144038216994,1.5276504
RP11-138A9.2,0.20331612727313533,2.6304886859613728,1.5273929
ADK,0.8748788418377922,2.46278835875307,1.5271719
SAMSN1,0.7040073150907371,2.4888027159119646,1.5265939
ENO2,0.2345936864321182,2.630316754005695,1.5253608
HELB,0.14376947715127633,2.630286043474405,1.5249978
RP11-643M14.1,0.02019572899284647,2.760204767138762,1.5237545
UBR1,0.14369449059345746,2.630158530946185,1.5234907
TIMP1,1.5728097117979734,2.260909441568861,1.5225685
OFD1,0.7740148615905627,2.4886133220469153,1.5222136
PPIL3,0.307540641651928,2.58039954805559,1.5211478
SAT1,2.132079662022488,1.8988647855132474,1.5210222
RP11-490M8.1,0.016154460256604122,2.759658429533943,1.5206032
MCM3,0.48597787667929615,2.5490042819135597,1.5190215
AP001412.1,0.017357809901101494,2.759100795023068,1.5173868
ZWINT,0.06001850217684016,2.759090810993577,1.5173292
C1orf56,0.19983539778462062,2.6296109182530123,1.5170181
PMS1,0.2080836943228857,2.6295815748906164,1.5166713
GPR65,0.46800992698092647,2.5488618111497,1.516358
C12orf42,0.1270122101897701,2.758329595193221,1.5129385
